[2025-05-12 11:53:23,271] [ERROR] Fallo en broker.comprar para EURUSD PUT
[2025-05-12 11:53:26,254] [ERROR] Fallo en broker.comprar para USDJPY-OTC CALL
[2025-05-12 11:53:28,048] [ERROR] Fallo en broker.comprar para USDJPY-OTC PUT
[2025-05-12 11:53:35,461] [ERROR] Fallo en broker.comprar para GBPUSD CALL
[2025-05-12 11:53:41,278] [ERROR] Fallo en broker.comprar para GBPUSD PUT
[2025-05-12 12:49:43,151] [WARNING] No se encontraron pesos optimizados; usando lógica estándar.
[2025-05-12 12:49:43,364] [INFO] Worker lanzado: mhi1_maioria sobre EURUSD
[2025-05-12 12:49:43,375] [INFO] Worker lanzado: mhi1_minoria sobre EURUSD
[2025-05-12 12:49:43,378] [INFO] Worker lanzado: mhi2_maioria sobre EURUSD
[2025-05-12 12:49:43,430] [INFO] Worker lanzado: mhi2_minoria sobre EURUSD
[2025-05-12 12:49:43,441] [INFO] Worker lanzado: mhi3_maioria sobre EURUSD
[2025-05-12 12:49:43,444] [INFO] Worker lanzado: mhi3_minoria sobre EURUSD
[2025-05-12 12:49:43,448] [INFO] Worker lanzado: milhao_maioria sobre EURUSD
